case_name,time_ms,eye_x,eye_y,eye_z,gaze_x,gaze_y,gaze_z,plane_center_x,plane_center_y,plane_center_z,plane_normal_x,plane_normal_y,plane_normal_z,plane_width,plane_height,hit,in_out,hit_x,hit_y,hit_z,plane_u,plane_v,distance_intersection_minus_gaze_xy0,reason
close_plane,19,0.0,0.0,0.0,0.10577981,0.26716931,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.05521868290270172,0.1394664728832377,0.5,-0.05521868290270172,0.1394664728832377,0.5185213994326039,inside
close_plane,20,0.0,0.0,0.0,0.08879538,0.27328408,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.04635254915624212,0.14265847744427304,0.5,-0.04635254915624212,0.14265847744427304,0.5185213994326039,inside
close_plane,21,0.0,0.0,0.0,0.07146051,0.27832032,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.037303483074728215,0.1452874741692947,0.5,-0.037303483074728215,0.1452874741692947,0.5185213994326038,inside
close_plane,22,0.0,0.0,0.0,0.05384362,0.28225816,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.028107197187858715,0.14734308760930334,0.5,-0.028107197187858715,0.14734308760930334,0.5185213994326039,inside
close_plane,23,0.0,0.0,0.0,0.03601424,0.28508206,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.018799985034645642,0.1488172051971717,0.5,-0.018799985034645642,0.1488172051971717,0.5185213994326039,inside
close_plane,24,0.0,0.0,0.0,0.01804272,0.28678087,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.00941857792939703,0.14970400926424077,0.5,-0.00941857792939703,0.14970400926424077,0.5185213994326039,inside
close_plane,25,0.0,0.0,0.0,0.00000000,0.28734789,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,9.18485099360515e-18,0.15000000000000002,0.5,-9.18485099360515e-18,0.15000000000000002,0.5185213994326039,inside
close_plane,26,0.0,0.0,0.0,-0.01804272,0.28678087,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.009418577929396979,0.14970400926424077,0.5,0.009418577929396979,0.14970400926424077,0.5185213994326039,inside
close_plane,27,0.0,0.0,0.0,-0.03601424,0.28508206,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.018799985034645625,0.1488172051971717,0.5,0.018799985034645625,0.1488172051971717,0.5185213994326038,inside
close_plane,28,0.0,0.0,0.0,-0.05384362,0.28225816,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.028107197187858694,0.14734308760930337,0.5,0.028107197187858694,0.14734308760930337,0.5185213994326039,inside
close_plane,29,0.0,0.0,0.0,-0.07146051,0.27832032,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.0373034830747282,0.1452874741692947,0.5,0.0373034830747282,0.1452874741692947,0.5185213994326038,inside
close_plane,30,0.0,0.0,0.0,-0.08879538,0.27328408,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.04635254915624211,0.14265847744427307,0.5,0.04635254915624211,0.14265847744427307,0.5185213994326039,inside
close_plane,31,0.0,0.0,0.0,-0.10577981,0.26716931,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.05521868290270167,0.13946647288323774,0.5,0.05521868290270167,0.13946647288323774,0.5185213994326039,inside
close_plane,32,0.0,0.0,0.0,-0.12234678,0.26000014,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.0638668937347609,0.1357240578699029,0.5,0.0638668937347609,0.1357240578699029,0.5185213994326039,inside
close_plane,33,0.0,0.0,0.0,-0.13843090,0.25180487,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.07226305111525733,0.13144600200657955,0.5,0.07226305111525733,0.13144600200657955,0.5185213994326039,inside
close_plane,34,0.0,0.0,0.0,-0.15396870,0.24261584,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.08037401924684948,0.1266491888253023,0.5,0.08037401924684948,0.1266491888253023,0.5185213994326039,inside
close_plane,35,0.0,0.0,0.0,-0.16889885,0.23246932,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.08816778784387097,0.12135254915624212,0.5,0.08816778784387097,0.12135254915624212,0.5185213994326039,inside
close_plane,36,0.0,0.0,0.0,-0.18316244,0.22140535,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.09561359846230347,0.11557698641636839,0.5,0.09561359846230347,0.11557698641636839,0.5185213994326039,inside
close_plane,37,0.0,0.0,0.0,-0.19670316,0.20946759,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.10268206588930331,0.10934529411321173,0.5,0.10268206588930331,0.10934529411321173,0.5185213994326039,inside
close_plane,38,0.0,0.0,0.0,-0.20946759,0.19670316,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.10934529411321171,0.10268206588930334,0.5,0.10934529411321171,0.10268206588930334,0.5185213994326039,inside
close_plane,39,0.0,0.0,0.0,-0.22140535,0.18316244,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.11557698641636838,0.0956135984623035,0.5,0.11557698641636838,0.0956135984623035,0.5185213994326039,inside
close_plane,40,0.0,0.0,0.0,-0.23246932,0.16889885,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.1213525491562421,0.088167787843871,0.5,0.1213525491562421,0.088167787843871,0.5185213994326039,inside
close_plane,41,0.0,0.0,0.0,-0.24261584,0.15396870,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.1266491888253023,0.0803740192468495,0.5,0.1266491888253023,0.0803740192468495,0.5185213994326039,inside
close_plane,42,0.0,0.0,0.0,-0.25180487,0.13843090,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.13144600200657955,0.0722630511152573,0.5,0.13144600200657955,0.0722630511152573,0.5185213994326039,inside
close_plane,43,0.0,0.0,0.0,-0.26000014,0.12234678,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.13572405786990294,0.06386689373476094,0.5,0.13572405786990294,0.06386689373476094,0.5185213994326038,inside
close_plane,44,0.0,0.0,0.0,-0.26716931,0.10577981,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.1394664728832377,0.05521868290270173,0.5,0.1394664728832377,0.05521868290270173,0.5185213994326039,inside
close_plane,45,0.0,0.0,0.0,-0.27328408,0.08879538,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.14265847744427304,0.04635254915624214,0.5,0.14265847744427304,0.04635254915624214,0.5185213994326039,inside
close_plane,46,0.0,0.0,0.0,-0.27832032,0.07146051,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.1452874741692947,0.03730348307472823,0.5,0.1452874741692947,0.03730348307472823,0.5185213994326038,inside
close_plane,47,0.0,0.0,0.0,-0.28225816,0.05384362,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.14734308760930334,0.028107197187858757,0.5,0.14734308760930334,0.028107197187858757,0.5185213994326039,inside
close_plane,48,0.0,0.0,0.0,-0.28508206,0.03601424,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.14881720519717168,0.018799985034645684,0.5,0.14881720519717168,0.018799985034645684,0.5185213994326038,inside
close_plane,49,0.0,0.0,0.0,-0.28678087,0.01804272,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.14970400926424077,0.009418577929396972,0.5,0.14970400926424077,0.009418577929396972,0.5185213994326038,inside
close_plane,50,0.0,0.0,0.0,-0.28734789,0.00000000,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.15000000000000002,1.83697019872103e-17,0.5,0.15000000000000002,1.83697019872103e-17,0.5185213994326039,inside
close_plane,51,0.0,0.0,0.0,-0.28678087,-0.01804272,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.14970400926424077,-0.009418577929397003,0.5,0.14970400926424077,-0.009418577929397003,0.5185213994326039,inside
close_plane,52,0.0,0.0,0.0,-0.28508206,-0.03601424,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.1488172051971717,-0.01879998503464558,0.5,0.1488172051971717,-0.01879998503464558,0.5185213994326038,inside
close_plane,53,0.0,0.0,0.0,-0.28225816,-0.05384362,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.14734308760930334,-0.02810719718785872,0.5,0.14734308760930334,-0.02810719718785872,0.5185213994326039,inside
close_plane,54,0.0,0.0,0.0,-0.27832032,-0.07146051,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.1452874741692947,-0.037303483074728194,0.5,0.1452874741692947,-0.037303483074728194,0.5185213994326038,inside
close_plane,55,0.0,0.0,0.0,-0.27328408,-0.08879538,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.1426584774442731,-0.04635254915624204,0.5,0.1426584774442731,-0.04635254915624204,0.5185213994326039,inside
close_plane,56,0.0,0.0,0.0,-0.26716931,-0.10577981,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.13946647288323774,-0.055218682902701696,0.5,0.13946647288323774,-0.055218682902701696,0.5185213994326039,inside
close_plane,57,0.0,0.0,0.0,-0.26000014,-0.12234678,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.1357240578699029,-0.0638668937347609,0.5,0.1357240578699029,-0.0638668937347609,0.5185213994326039,inside
close_plane,58,0.0,0.0,0.0,-0.25180487,-0.13843090,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.13144600200657958,-0.07226305111525726,0.5,0.13144600200657958,-0.07226305111525726,0.5185213994326039,inside
close_plane,59,0.0,0.0,0.0,-0.24261584,-0.15396870,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.12664918882530227,-0.08037401924684955,0.5,0.12664918882530227,-0.08037401924684955,0.5185213994326039,inside
close_plane,60,0.0,0.0,0.0,-0.23246932,-0.16889885,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.12135254915624212,-0.08816778784387097,0.5,0.12135254915624212,-0.08816778784387097,0.5185213994326039,inside
close_plane,61,0.0,0.0,0.0,-0.22140535,-0.18316244,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.11557698641636838,-0.09561359846230344,0.5,0.11557698641636838,-0.09561359846230344,0.5185213994326039,inside
close_plane,62,0.0,0.0,0.0,-0.20946759,-0.19670316,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.1093452941132118,-0.10268206588930327,0.5,0.1093452941132118,-0.10268206588930327,0.5185213994326039,inside
close_plane,63,0.0,0.0,0.0,-0.19670316,-0.20946759,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.10268206588930331,-0.10934529411321174,0.5,0.10268206588930331,-0.10934529411321174,0.5185213994326039,inside
close_plane,64,0.0,0.0,0.0,-0.18316244,-0.22140535,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.09561359846230344,-0.11557698641636842,0.5,0.09561359846230344,-0.11557698641636842,0.5185213994326039,inside
close_plane,65,0.0,0.0,0.0,-0.16889885,-0.23246932,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.088167787843871,-0.1213525491562421,0.5,0.088167787843871,-0.1213525491562421,0.5185213994326039,inside
close_plane,66,0.0,0.0,0.0,-0.15396870,-0.24261584,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.08037401924684946,-0.12664918882530232,0.5,0.08037401924684946,-0.12664918882530232,0.5185213994326039,inside
close_plane,67,0.0,0.0,0.0,-0.13843090,-0.25180487,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.0722630511152573,-0.13144600200657955,0.5,0.0722630511152573,-0.13144600200657955,0.5185213994326039,inside
close_plane,68,0.0,0.0,0.0,-0.12234678,-0.26000014,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.06386689373476094,-0.13572405786990294,0.5,0.06386689373476094,-0.13572405786990294,0.5185213994326039,inside
close_plane,69,0.0,0.0,0.0,-0.10577981,-0.26716931,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.055218682902701786,-0.13946647288323766,0.5,0.055218682902701786,-0.13946647288323766,0.5185213994326039,inside
close_plane,70,0.0,0.0,0.0,-0.08879538,-0.27328408,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.046352549156242144,-0.14265847744427304,0.5,0.046352549156242144,-0.14265847744427304,0.5185213994326039,inside
close_plane,71,0.0,0.0,0.0,-0.07146051,-0.27832032,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.0373034830747283,-0.14528747416929466,0.5,0.0373034830747283,-0.14528747416929466,0.5185213994326038,inside
close_plane,72,0.0,0.0,0.0,-0.05384362,-0.28225816,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.028107197187858698,-0.14734308760930337,0.5,0.028107197187858698,-0.14734308760930337,0.5185213994326039,inside
close_plane,73,0.0,0.0,0.0,-0.03601424,-0.28508206,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.018799985034645566,-0.1488172051971717,0.5,0.018799985034645566,-0.1488172051971717,0.5185213994326038,inside
close_plane,74,0.0,0.0,0.0,-0.01804272,-0.28678087,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-0.009418577929396982,-0.14970400926424077,0.5,0.009418577929396982,-0.14970400926424077,0.5185213994326039,inside
close_plane,75,0.0,0.0,0.0,-0.00000000,-0.28734789,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,-2.7554552980815448e-17,-0.15000000000000002,0.5,2.7554552980815448e-17,-0.15000000000000002,0.5185213994326039,inside
close_plane,76,0.0,0.0,0.0,0.01804272,-0.28678087,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.009418577929396927,-0.14970400926424077,0.5,-0.009418577929396927,-0.14970400926424077,0.5185213994326038,inside
close_plane,77,0.0,0.0,0.0,0.03601424,-0.28508206,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.01879998503464564,-0.1488172051971717,0.5,-0.01879998503464564,-0.1488172051971717,0.5185213994326039,inside
close_plane,78,0.0,0.0,0.0,0.05384362,-0.28225816,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.028107197187858642,-0.14734308760930337,0.5,-0.028107197187858642,-0.14734308760930337,0.5185213994326039,inside
close_plane,79,0.0,0.0,0.0,0.07146051,-0.27832032,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.03730348307472812,-0.14528747416929472,0.5,-0.03730348307472812,-0.14528747416929472,0.5185213994326038,inside
close_plane,80,0.0,0.0,0.0,0.08879538,-0.27328408,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.04635254915624209,-0.14265847744427307,0.5,-0.04635254915624209,-0.14265847744427307,0.5185213994326039,inside
close_plane,81,0.0,0.0,0.0,0.10577981,-0.26716931,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.055218682902701745,-0.1394664728832377,0.5,-0.055218682902701745,-0.1394664728832377,0.5185213994326039,inside
close_plane,82,0.0,0.0,0.0,0.12234678,-0.26000014,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.0638668937347609,-0.13572405786990296,0.5,-0.0638668937347609,-0.13572405786990296,0.5185213994326039,inside
close_plane,83,0.0,0.0,0.0,0.13843090,-0.25180487,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.07226305111525726,-0.1314460020065796,0.5,-0.07226305111525726,-0.1314460020065796,0.5185213994326039,inside
close_plane,84,0.0,0.0,0.0,0.15396870,-0.24261584,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.08037401924684955,-0.12664918882530227,0.5,-0.08037401924684955,-0.12664918882530227,0.5185213994326039,inside
close_plane,85,0.0,0.0,0.0,0.16889885,-0.23246932,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.08816778784387094,-0.12135254915624215,0.5,-0.08816778784387094,-0.12135254915624215,0.5185213994326039,inside
close_plane,86,0.0,0.0,0.0,0.18316244,-0.22140535,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.09561359846230341,-0.11557698641636845,0.5,-0.09561359846230341,-0.11557698641636845,0.5185213994326039,inside
close_plane,87,0.0,0.0,0.0,0.19670316,-0.20946759,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.1026820658893032,-0.10934529411321182,0.5,-0.1026820658893032,-0.10934529411321182,0.5185213994326039,inside
close_plane,88,0.0,0.0,0.0,0.20946759,-0.19670316,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.1093452941132117,-0.10268206588930336,0.5,-0.1093452941132117,-0.10268206588930336,0.5185213994326039,inside
close_plane,89,0.0,0.0,0.0,0.22140535,-0.18316244,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.11557698641636842,-0.09561359846230345,0.5,-0.11557698641636842,-0.09561359846230345,0.5185213994326039,inside
close_plane,90,0.0,0.0,0.0,0.23246932,-0.16889885,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.1213525491562421,-0.08816778784387101,0.5,-0.1213525491562421,-0.08816778784387101,0.5185213994326039,inside
close_plane,91,0.0,0.0,0.0,0.24261584,-0.15396870,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.1266491888253023,-0.08037401924684946,0.5,-0.1266491888253023,-0.08037401924684946,0.5185213994326039,inside
close_plane,92,0.0,0.0,0.0,0.25180487,-0.13843090,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.13144600200657955,-0.07226305111525731,0.5,-0.13144600200657955,-0.07226305111525731,0.5185213994326039,inside
close_plane,93,0.0,0.0,0.0,0.26000014,-0.12234678,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.13572405786990294,-0.06386689373476094,0.5,-0.13572405786990294,-0.06386689373476094,0.5185213994326039,inside
close_plane,94,0.0,0.0,0.0,0.26716931,-0.10577981,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.13946647288323769,-0.05521868290270181,0.5,-0.13946647288323769,-0.05521868290270181,0.5185213994326039,inside
close_plane,95,0.0,0.0,0.0,0.27328408,-0.08879538,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.14265847744427304,-0.04635254915624216,0.5,-0.14265847744427304,-0.04635254915624216,0.5185213994326039,inside
close_plane,96,0.0,0.0,0.0,0.27832032,-0.07146051,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.14528747416929466,-0.037303483074728305,0.5,-0.14528747416929466,-0.037303483074728305,0.5185213994326038,inside
close_plane,97,0.0,0.0,0.0,0.28225816,-0.05384362,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.14734308760930337,-0.028107197187858705,0.5,-0.14734308760930337,-0.028107197187858705,0.5185213994326039,inside
close_plane,98,0.0,0.0,0.0,0.28508206,-0.03601424,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.1488172051971717,-0.01879998503464557,0.5,-0.1488172051971717,-0.01879998503464557,0.5185213994326038,inside
close_plane,99,0.0,0.0,0.0,0.28678087,-0.01804272,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.14970400926424077,-0.00941857792939699,0.5,-0.14970400926424077,-0.00941857792939699,0.5185213994326039,inside
close_plane,100,0.0,0.0,0.0,0.28734789,-0.00000000,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.15000000000000002,-3.67394039744206e-17,0.5,-0.15000000000000002,-3.67394039744206e-17,0.5185213994326039,inside
close_plane,101,0.0,0.0,0.0,0.28678087,0.01804272,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.14970400926424077,0.009418577929396918,0.5,-0.14970400926424077,0.009418577929396918,0.5185213994326038,inside
close_plane,102,0.0,0.0,0.0,0.28508206,0.03601424,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.1488172051971717,0.01879998503464563,0.5,-0.1488172051971717,0.01879998503464563,0.5185213994326038,inside
close_plane,103,0.0,0.0,0.0,0.28225816,0.05384362,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.14734308760930337,0.028107197187858635,0.5,-0.14734308760930337,0.028107197187858635,0.5185213994326039,inside
close_plane,104,0.0,0.0,0.0,0.27832032,0.07146051,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.14528747416929472,0.03730348307472811,0.5,-0.14528747416929472,0.03730348307472811,0.5185213994326038,inside
close_plane,105,0.0,0.0,0.0,0.27328408,0.08879538,0.95782629,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,0.6,True,True,0.14265847744427307,0.04635254915624208,0.5,-0.14265847744427307,0.04635254915624208,0.5185213994326039,inside
